	0
ENSMUSG00000005469	-0.42167506
ENSMUSG00000005470	0.1322258
ENSMUSG00000005481	-0.40306768
ENSMUSG00000005483	0.13147533
ENSMUSG00000005501	0.114542685
ENSMUSG00000005505	0.54185927
ENSMUSG00000005506	0.09119832
ENSMUSG00000005510	-0.17525116
ENSMUSG00000005533	0.8397692
ENSMUSG00000005534	0.11469402
ENSMUSG00000005575	-0.4341603
ENSMUSG00000005609	0.5309583
ENSMUSG00000005615	0.19158354
ENSMUSG00000005621	-0.046445884
ENSMUSG00000005625	-0.1569885
ENSMUSG00000005656	0.31177545
ENSMUSG00000005667	0.23863426
ENSMUSG00000005674	0.010431303
ENSMUSG00000005683	-0.81189823
ENSMUSG00000005687	-0.13172631
ENSMUSG00000005698	0.13125567
ENSMUSG00000005699	0.42739505
ENSMUSG00000005718	-0.015430829
ENSMUSG00000005732	-0.30910477
ENSMUSG00000005779	-0.99982417
ENSMUSG00000005804	0.35906
ENSMUSG00000005813	-0.34877968
ENSMUSG00000005823	0.30949053
ENSMUSG00000005846	0.00331113
ENSMUSG00000005871	-0.0427441
ENSMUSG00000005873	0.22822063
ENSMUSG00000005881	0.16034642
ENSMUSG00000005882	0.2056009
ENSMUSG00000005886	0.4828216
ENSMUSG00000005892	0.0799733
ENSMUSG00000005893	0.3819887
ENSMUSG00000005899	0.19689338
ENSMUSG00000005907	-0.07131561
ENSMUSG00000005949	0.29382387
ENSMUSG00000005973	0.18288502
ENSMUSG00000005981	-0.3564386
ENSMUSG00000005982	0.34109443
ENSMUSG00000006005	0.24676737
ENSMUSG00000006019	0.43810973
ENSMUSG00000006021	0.36159405
ENSMUSG00000006050	-0.039504625
ENSMUSG00000006057	-0.52884954
ENSMUSG00000006058	-0.87048566
ENSMUSG00000006095	0.021581909
ENSMUSG00000006127	0.103852406
ENSMUSG00000006134	0.28028524
ENSMUSG00000006169	-0.5720397
ENSMUSG00000006215	0.20019186
ENSMUSG00000006219	0.24567914
ENSMUSG00000006262	0.11686051
ENSMUSG00000006273	-0.21205342
ENSMUSG00000006276	0.11191412
ENSMUSG00000006289	-0.6063858
ENSMUSG00000006299	0.20142417
ENSMUSG00000006307	0.34248883
ENSMUSG00000006315	-0.062413566
ENSMUSG00000006335	0.39559793
ENSMUSG00000006360	-0.16445687
ENSMUSG00000006369	0.21557888
ENSMUSG00000006373	0.0012549673
ENSMUSG00000006378	-0.49612695
ENSMUSG00000006390	-0.1359701
ENSMUSG00000006392	0.4401981
ENSMUSG00000006398	-0.2920627
ENSMUSG00000006412	0.011082453
ENSMUSG00000006418	-0.16769397
ENSMUSG00000006442	-0.69730943
ENSMUSG00000006445	0.4936154
ENSMUSG00000006456	0.36468077
ENSMUSG00000006476	0.6502451
ENSMUSG00000006494	-0.7534128
ENSMUSG00000006498	-0.5203315
ENSMUSG00000006517	-0.004027442
ENSMUSG00000006519	-0.22267587
ENSMUSG00000006526	0.39155704
ENSMUSG00000006527	0.1504056
ENSMUSG00000006567	-0.18368098
ENSMUSG00000006585	-0.54274905
ENSMUSG00000006589	-0.8766263
ENSMUSG00000006599	-0.40789405
ENSMUSG00000006649	-1.2896492
ENSMUSG00000006673	-0.1800948
ENSMUSG00000006676	-0.18102357
ENSMUSG00000006699	-0.39184108
ENSMUSG00000006715	-0.19668624
ENSMUSG00000006717	0.24631321
ENSMUSG00000006720	0.5282799
ENSMUSG00000006728	-0.4006729
ENSMUSG00000006731	0.100130394
ENSMUSG00000006732	-0.020361885
ENSMUSG00000006763	0.33051848
ENSMUSG00000006800	-0.38242847
ENSMUSG00000006818	-0.16640726
ENSMUSG00000006920	-0.13360581
ENSMUSG00000006941	-0.21789789
ENSMUSG00000006998	-0.2906832
ENSMUSG00000007029	-0.29763865
ENSMUSG00000007036	0.13864776
ENSMUSG00000007038	0.06652124
ENSMUSG00000007039	-0.018784912
ENSMUSG00000007041	-0.13315551
ENSMUSG00000007050	0.33492845
ENSMUSG00000007080	-0.011793981
ENSMUSG00000007411	0.079598
