	0
ENSMUSG00000005312	0.9698445
ENSMUSG00000005354	0.690009
ENSMUSG00000005362	0.9846121
ENSMUSG00000005370	0.6589068
ENSMUSG00000005371	1.068082
ENSMUSG00000005374	0.43019286
ENSMUSG00000005410	0.9236113
ENSMUSG00000005413	0.6082207
ENSMUSG00000005442	0.6244974
ENSMUSG00000005469	0.6136187
ENSMUSG00000005470	0.6109679
ENSMUSG00000005481	0.8615757
ENSMUSG00000005483	0.7580053
ENSMUSG00000005501	0.6845034
ENSMUSG00000005505	0.41209927
ENSMUSG00000005506	0.8282269
ENSMUSG00000005510	0.43593544
ENSMUSG00000005533	0.015608303
ENSMUSG00000005534	0.20458587
ENSMUSG00000005575	0.73647547
ENSMUSG00000005609	1.2235644
ENSMUSG00000005615	0.5976957
ENSMUSG00000005621	0.78304577
ENSMUSG00000005625	0.8291484
ENSMUSG00000005656	0.6154406
ENSMUSG00000005667	0.7951256
ENSMUSG00000005674	0.20378692
ENSMUSG00000005683	1.0847343
ENSMUSG00000005687	0.3818086
ENSMUSG00000005698	0.90618914
ENSMUSG00000005699	0.35066086
ENSMUSG00000005718	0.508037
ENSMUSG00000005732	0.60515994
ENSMUSG00000005779	0.35323882
ENSMUSG00000005804	0.85927904
ENSMUSG00000005813	0.2576758
ENSMUSG00000005823	0.38711667
ENSMUSG00000005846	0.70105916
ENSMUSG00000005871	0.5023681
ENSMUSG00000005873	0.58946866
ENSMUSG00000005881	0.71634555
ENSMUSG00000005882	0.66704583
ENSMUSG00000005886	0.4064373
ENSMUSG00000005892	0.21178873
ENSMUSG00000005893	0.97965705
ENSMUSG00000005899	0.5518401
ENSMUSG00000005907	0.6901393
ENSMUSG00000005949	0.4168807
ENSMUSG00000005973	0.51303136
ENSMUSG00000005981	0.42038757
ENSMUSG00000005982	0.8728455
ENSMUSG00000006005	1.1092834
ENSMUSG00000006019	0.79590476
ENSMUSG00000006021	0.8602501
ENSMUSG00000006050	0.25496042
ENSMUSG00000006057	0.37176427
ENSMUSG00000006058	0.98033154
ENSMUSG00000006095	0.43122035
ENSMUSG00000006127	0.79293007
ENSMUSG00000006134	0.98186576
ENSMUSG00000006169	1.0674679
ENSMUSG00000006215	0.7593288
ENSMUSG00000006219	0.63320524
ENSMUSG00000006262	0.955599
ENSMUSG00000006273	0.94973004
ENSMUSG00000006276	0.8831817
ENSMUSG00000006289	0.8894495
ENSMUSG00000006299	0.1980402
ENSMUSG00000006307	0.32003966
ENSMUSG00000006315	0.39702654
ENSMUSG00000006335	0.49316603
ENSMUSG00000006360	0.47904095
ENSMUSG00000006369	0.32045522
ENSMUSG00000006373	0.25802982
ENSMUSG00000006378	0.6891817
ENSMUSG00000006390	0.7000178
ENSMUSG00000006392	0.5085183
ENSMUSG00000006398	0.76996696
ENSMUSG00000006412	0.7804721
ENSMUSG00000006418	0.90410054
ENSMUSG00000006442	0.31147343
ENSMUSG00000006445	0.7695955
ENSMUSG00000006456	0.85836697
ENSMUSG00000006476	0.47389928
ENSMUSG00000006494	0.9037913
ENSMUSG00000006498	0.7036885
ENSMUSG00000006517	0.62857866
ENSMUSG00000006519	0.1195099
ENSMUSG00000006526	0.54401
ENSMUSG00000006527	0.4420901
ENSMUSG00000006567	0.690277
ENSMUSG00000006585	0.34750253
ENSMUSG00000006589	0.34706065
ENSMUSG00000006599	1.0895176
ENSMUSG00000006649	0.16275258
ENSMUSG00000006673	0.32687855
ENSMUSG00000006676	0.16809471
ENSMUSG00000006699	0.49722958
ENSMUSG00000006715	0.25923634
ENSMUSG00000006717	0.7169585
ENSMUSG00000006720	0.32314545
ENSMUSG00000006728	0.638873
ENSMUSG00000006731	0.67081106
ENSMUSG00000006732	0.44896346
ENSMUSG00000006763	0.68354875
ENSMUSG00000006800	0.7455237
ENSMUSG00000006818	0.27506047
ENSMUSG00000006920	0.4642341
ENSMUSG00000006941	0.48817524
ENSMUSG00000006998	0.9454897
ENSMUSG00000007029	0.44340163
ENSMUSG00000007036	0.22108416
ENSMUSG00000007038	0.7139354
ENSMUSG00000007039	0.08863153
ENSMUSG00000007041	0.4633224
ENSMUSG00000007050	0.644172
ENSMUSG00000007080	0.67663866
ENSMUSG00000007411	1.0978396
ENSMUSG00000007458	0.5566176
ENSMUSG00000007476	0.5615493
ENSMUSG00000007564	0.8134302
ENSMUSG00000007570	0.03057466
ENSMUSG00000007589	0.6010788
ENSMUSG00000007613	0.87365663
ENSMUSG00000007617	0.8693944
ENSMUSG00000007656	0.69015336
ENSMUSG00000007659	0.60346556
ENSMUSG00000007670	0.6238033
ENSMUSG00000007721	0.066064514
ENSMUSG00000007739	0.4887832
ENSMUSG00000007812	0.7888675
ENSMUSG00000007815	0.75374454
ENSMUSG00000007827	0.91946477
ENSMUSG00000007836	0.8411288
ENSMUSG00000007850	0.70586365
ENSMUSG00000007867	0.85738117
ENSMUSG00000007880	0.11779052
ENSMUSG00000007891	0.5437724
ENSMUSG00000007892	0.58209157
ENSMUSG00000007950	0.1329482
ENSMUSG00000007987	0.29785627
ENSMUSG00000007989	0.7672607
ENSMUSG00000008036	0.62584215
ENSMUSG00000008140	0.2583869
ENSMUSG00000008153	0.3679314
ENSMUSG00000008200	0.3946486
ENSMUSG00000008226	0.85180676
ENSMUSG00000008301	0.9114941
ENSMUSG00000008305	0.93466246
ENSMUSG00000008333	0.75714415
ENSMUSG00000008348	0.7052454
ENSMUSG00000008373	0.7405327
ENSMUSG00000008393	0.67739075
ENSMUSG00000008429	0.7284926
ENSMUSG00000008435	0.23009396
ENSMUSG00000008450	0.7511093
ENSMUSG00000008475	0.88867486
ENSMUSG00000008601	0.3243423
ENSMUSG00000008604	0.620256
ENSMUSG00000008683	0.9685122
ENSMUSG00000008690	-0.018615222
ENSMUSG00000008730	0.8344804
ENSMUSG00000008763	0.8941935
ENSMUSG00000008822	0.3823517
ENSMUSG00000008855	0.84841186
