	0
rna_ft1805	0.07413789
rna_ft1806	0.029712677
rna_ft1807	0.08991248
rna_ft1808	0.06219632
rna_ft1809	0.036704745
rna_ft181	0.05091701
rna_ft1810	0.048725266
rna_ft1811	0.024101734
rna_ft1812	0.017896447
rna_ft1813	0.034220833
rna_ft1814	0.06450687
rna_ft1815	0.101687156
rna_ft1816	0.019206729
rna_ft1817	0.03689473
rna_ft1818	0.014781271
rna_ft1819	0.13077763
rna_ft182	0.050638676
rna_ft1820	0.3164187
rna_ft1821	0.04719782
rna_ft1822	0.031127317
rna_ft1823	0.11958293
rna_ft1824	0.021173136
rna_ft1825	0.28091034
rna_ft1826	0.04332951
rna_ft1827	0.019065516
rna_ft1828	0.0581351
rna_ft1829	0.057027817
rna_ft183	0.029425008
rna_ft1830	0.049313817
rna_ft1831	0.02953291
rna_ft1832	0.027549608
rna_ft1833	0.07213198
rna_ft1834	0.027552333
rna_ft1835	0.03413432
rna_ft1836	0.040172916
rna_ft1837	0.08735691
rna_ft1838	0.05122437
rna_ft1839	0.030870166
rna_ft184	0.029652324
rna_ft1840	0.034812383
rna_ft1841	0.01601444
rna_ft1842	0.026820932
rna_ft1843	0.011628628
rna_ft1844	0.027406285
rna_ft1845	0.020513263
rna_ft1846	0.043411255
rna_ft1847	0.041653294
rna_ft1848	0.022310257
rna_ft1849	0.06550019
rna_ft185	0.038324833
rna_ft1850	0.044420037
rna_ft1851	0.02266407
rna_ft1852	0.09031834
rna_ft1853	0.040608678
rna_ft1854	0.034665175
rna_ft1855	0.038701467
rna_ft1856	0.0917263
rna_ft1857	0.046007838
rna_ft1858	0.098724164
rna_ft1859	0.046902996
rna_ft186	0.10331515
rna_ft1860	0.24746902
rna_ft1861	0.096870765
rna_ft1862	0.03853144
rna_ft1863	0.09091704
rna_ft1864	0.033237662
rna_ft1865	0.05342347
rna_ft1866	0.033043794
rna_ft1867	0.049258027
rna_ft1868	0.06574917
rna_ft1869	0.07307965
rna_ft187	0.049111504
rna_ft1870	0.013049194
rna_ft1871	0.041078158
rna_ft1872	0.057445798
rna_ft1873	0.058846407
rna_ft1874	0.009820393
rna_ft1875	0.11295932
rna_ft1876	0.07109608
rna_ft1877	0.045678955
rna_ft1878	0.06290122
rna_ft1879	0.032024793
rna_ft188	0.18603325
rna_ft1880	0.014321668
rna_ft1881	0.038507394
rna_ft1882	0.06795495
rna_ft1883	0.040571894
rna_ft1884	0.06116697
rna_ft1885	0.018183777
rna_ft1886	0.017921584
rna_ft1887	0.045833588
rna_ft1888	0.028006418
rna_ft1889	0.2785144
rna_ft189	0.016735485
rna_ft1890	0.13415596
rna_ft1891	0.027462142
rna_ft1892	0.10278116
rna_ft1893	0.048724174
rna_ft1894	0.029311726
rna_ft1895	0.08743388
rna_ft1896	0.09812505
rna_ft1897	0.07036018
rna_ft1898	0.038050856
rna_ft1899	0.051482406
rna_ft19	0.03480809
rna_ft190	0.056155954
rna_ft1900	0.020860944
rna_ft1901	0.056135178
rna_ft1902	0.053399086
