	0
rna_ft528	0.012886202
rna_ft529	0.03862195
rna_ft530	0.049558114
rna_ft531	0.023154259
rna_ft532	0.010364199
rna_ft533	0.017955184
rna_ft534	0.017101835
rna_ft535	0.017834008
rna_ft536	0.015402198
rna_ft537	0.019205283
rna_ft538	0.0145883085
rna_ft539	0.012675238
rna_ft540	0.007949543
rna_ft541	0.009659338
rna_ft542	0.014235067
rna_ft543	0.011380628
rna_ft544	0.008648777
rna_ft545	0.013552761
rna_ft546	0.012658644
rna_ft547	0.022123884
rna_ft548	0.018910075
rna_ft549	0.012149257
rna_ft550	0.016758299
rna_ft551	0.015559053
rna_ft552	0.019229364
rna_ft553	0.05787201
rna_ft554	0.070202634
rna_ft555	0.009042596
rna_ft556	0.03551209
rna_ft557	0.017891694
rna_ft558	0.007823408
rna_ft559	0.024669934
rna_ft560	0.029122448
rna_ft561	0.012459159
rna_ft562	0.014765072
rna_ft563	0.023244858
rna_ft564	0.019319868
rna_ft565	0.01948601
rna_ft566	0.015478778
rna_ft567	0.013423681
rna_ft568	0.024679756
rna_ft569	0.063195325
rna_ft570	0.03519821
rna_ft571	0.01138705
rna_ft572	0.008771563
rna_ft573	0.00867548
rna_ft574	0.01294868
rna_ft575	0.037038423
rna_ft576	0.030494403
rna_ft577	0.029364109
rna_ft578	0.017796326
rna_ft579	0.012749553
rna_ft580	0.009720206
rna_ft581	0.032619238
rna_ft582	0.02465887
rna_ft583	0.010719061
rna_ft584	0.009210968
rna_ft585	0.011108875
rna_ft586	0.044732474
rna_ft587	0.017677259
rna_ft588	0.012731457
rna_ft589	0.017568875
rna_ft590	0.01637653
rna_ft591	0.022536183
rna_ft592	0.018281937
rna_ft593	0.022452235
rna_ft594	0.008773088
rna_ft595	0.023795938
rna_ft596	0.0353554
rna_ft597	0.021542955
rna_ft598	0.059742354
rna_ft599	0.014043331
rna_ft600	0.018855905
rna_ft601	0.01731577
rna_ft602	0.0229949
rna_ft603	0.0076610325
rna_ft604	0.01949153
rna_ft605	0.014743638
rna_ft606	0.0076420247
rna_ft607	0.036859654
rna_ft608	0.03426523
rna_ft609	0.010091687
rna_ft610	0.019427013
rna_ft611	0.005606985
rna_ft612	0.019600201
rna_ft613	0.012942219
rna_ft614	0.01148169
rna_ft615	0.022356987
rna_ft616	0.039277174
rna_ft617	0.019713307
rna_ft618	0.029205084
rna_ft619	0.012907242
rna_ft620	0.021031404
rna_ft621	0.027527045
rna_ft622	0.022737693
rna_ft623	0.008065927
rna_ft624	0.032137968
rna_ft625	0.029784823
rna_ft626	0.022496987
rna_ft627	0.0093395235
rna_ft628	0.029587794
